external_urls/spotify,followers/href,followers/total,genres/0,genres/1,href,id,images/0/height,images/0/url,images/0/width,images/1/height,images/1/url,images/1/width,images/2/height,images/2/url,images/2/width,name,popularity,type,uri,genres/2,genres/3,genres/4,genres/5,genres/6,genres/7,genres/8,images/3/height,images/3/url,images/3/width,genres/9,genres/10
https://open.spotify.com/artist/7bbMLgNBXcAlvKDAjDVhHx,,2379,korean dream pop,,https://api.spotify.com/v1/artists/7bbMLgNBXcAlvKDAjDVhHx,7bbMLgNBXcAlvKDAjDVhHx,640,https://i.scdn.co/image/ab67616d0000b273f6a17cb4b86d633e5ce65143,640,300,https://i.scdn.co/image/ab67616d00001e02f6a17cb4b86d633e5ce65143,300,64,https://i.scdn.co/image/ab67616d00004851f6a17cb4b86d633e5ce65143,64,Shadow Community 그림자 공동체,27,artist,spotify:artist:7bbMLgNBXcAlvKDAjDVhHx,,,,,,,,,,,,
https://open.spotify.com/artist/0AGZvVUGRD63ticvhaXZx1,,25984,kazakh pop,,https://api.spotify.com/v1/artists/0AGZvVUGRD63ticvhaXZx1,0AGZvVUGRD63ticvhaXZx1,640,https://i.scdn.co/image/dd1f8df23ffa95e726c85cced437944fd214a2f8,640,320,https://i.scdn.co/image/fc2f7dd32baf83917952d1978e4450addc06816e,320,160,https://i.scdn.co/image/e0b7c7eb4ad886eb51dff902576a43521d422f7a,160,Irina Kairatovna,45,artist,spotify:artist:0AGZvVUGRD63ticvhaXZx1,,,,,,,,,,,,
https://open.spotify.com/artist/0ypwPd6ZLWkYuNVRnRFor2,,16440,kenyan pop,norwegian hip hop,https://api.spotify.com/v1/artists/0ypwPd6ZLWkYuNVRnRFor2,0ypwPd6ZLWkYuNVRnRFor2,640,https://i.scdn.co/image/fd3ff50c4ae1202f57f3cc5756b9b2925efc9d3b,640,320,https://i.scdn.co/image/d37e49104d4cab73197c97e7541d094040dce6bc,320,160,https://i.scdn.co/image/70e6b60d9eee4ff0d82dde023f7d70b06453a317,160,Stella Mwangi,39,artist,spotify:artist:0ypwPd6ZLWkYuNVRnRFor2,,,,,,,,,,,,
https://open.spotify.com/artist/0iLbcXKdKfMdqllxqSUhPn,,127503,k-pop boy group,,https://api.spotify.com/v1/artists/0iLbcXKdKfMdqllxqSUhPn,0iLbcXKdKfMdqllxqSUhPn,667,https://i.scdn.co/image/13530c925bf1667441e0d263ef866bf85bf432fb,1000,427,https://i.scdn.co/image/c6182254088627543ebeb07ee8d4135bbb3d4944,640,133,https://i.scdn.co/image/1ce6e688aaeac99b533d6c2bb6ecbabe7873e272,200,Boys Republic,30,artist,spotify:artist:0iLbcXKdKfMdqllxqSUhPn,,,,,,,,43,https://i.scdn.co/image/2fbea2e357e78dee6f585cb94ae1adc60e70d6f3,64,,
https://open.spotify.com/artist/31eyTcfjAke5hFX3az3nRE,,22085,k-pop boy group,,https://api.spotify.com/v1/artists/31eyTcfjAke5hFX3az3nRE,31eyTcfjAke5hFX3az3nRE,640,https://i.scdn.co/image/ab67616d0000b27305de9858d5c447c247f6ce21,640,300,https://i.scdn.co/image/ab67616d00001e0205de9858d5c447c247f6ce21,300,64,https://i.scdn.co/image/ab67616d0000485105de9858d5c447c247f6ce21,64,DONGKIZ,32,artist,spotify:artist:31eyTcfjAke5hFX3az3nRE,,,,,,,,,,,,
https://open.spotify.com/artist/7pNbAaBrIRKErypLJiIrQ4,,19706,kaneka,polynesian pop,https://api.spotify.com/v1/artists/7pNbAaBrIRKErypLJiIrQ4,7pNbAaBrIRKErypLJiIrQ4,640,https://i.scdn.co/image/43d3385548470c7ff048719f4e3c6002f974db8a,640,320,https://i.scdn.co/image/ea7f41ef78d33111ecc16332d5f87fa989f714e0,320,160,https://i.scdn.co/image/36c1679c3348476990d48be2ce00923cf9eb110d,160,DMP,34,artist,spotify:artist:7pNbAaBrIRKErypLJiIrQ4,solomon islands pop,,,,,,,,,,,
https://open.spotify.com/artist/4ZsSCvTFG2Krx3AyQ6vHzk,,126245,classic malaysian pop,malay rap,https://api.spotify.com/v1/artists/4ZsSCvTFG2Krx3AyQ6vHzk,4ZsSCvTFG2Krx3AyQ6vHzk,1000,https://i.scdn.co/image/ca9d3da25d4e94347abc3cc31ff842dca51742aa,1000,640,https://i.scdn.co/image/ae53ebc5e2a0d0e35795a2def6950ef06efffb91,640,200,https://i.scdn.co/image/9562eb7899326ddacbbe8e6d46802486257f69d4,200,Malique,44,artist,spotify:artist:4ZsSCvTFG2Krx3AyQ6vHzk,malaysian hip hop,rock kapak,,,,,,64,https://i.scdn.co/image/8eb727c7cc6de764f64df66eb32d51f128465dee,64,,
https://open.spotify.com/artist/4cFsZrYUW5rEHhT1IrYXag,,6531,classic korean pop,,https://api.spotify.com/v1/artists/4cFsZrYUW5rEHhT1IrYXag,4cFsZrYUW5rEHhT1IrYXag,640,https://i.scdn.co/image/ab67616d0000b2733a6355141c5fa7e57d0af8d7,640,300,https://i.scdn.co/image/ab67616d00001e023a6355141c5fa7e57d0af8d7,300,64,https://i.scdn.co/image/ab67616d000048513a6355141c5fa7e57d0af8d7,64,Shin Joong Hyun,26,artist,spotify:artist:4cFsZrYUW5rEHhT1IrYXag,,,,,,,,,,,,
https://open.spotify.com/artist/6Ia8wkjjUXRx9jqFsVJqHQ,,1495,korean city pop,,https://api.spotify.com/v1/artists/6Ia8wkjjUXRx9jqFsVJqHQ,6Ia8wkjjUXRx9jqFsVJqHQ,640,https://i.scdn.co/image/ab67616d0000b273fd6f283a60487fe1d8d83063,640,300,https://i.scdn.co/image/ab67616d00001e02fd6f283a60487fe1d8d83063,300,64,https://i.scdn.co/image/ab67616d00004851fd6f283a60487fe1d8d83063,64,SFC.JGR,29,artist,spotify:artist:6Ia8wkjjUXRx9jqFsVJqHQ,,,,,,,,,,,,
https://open.spotify.com/artist/6arfS6PinvWKGyMd1AqgFI,,85261,khaleeji iraqi,khaliji,https://api.spotify.com/v1/artists/6arfS6PinvWKGyMd1AqgFI,6arfS6PinvWKGyMd1AqgFI,640,https://i.scdn.co/image/fd73c54beedfa054ba4e0f83d7b218231953b21b,640,320,https://i.scdn.co/image/a26cd3c424ddf8aabf96adf0aa607bd943809cf8,320,160,https://i.scdn.co/image/fc9d923744aa94d04eee2286499458935fdab9d1,160,Balqees,38,artist,spotify:artist:6arfS6PinvWKGyMd1AqgFI,yemeni pop,,,,,,,,,,,
https://open.spotify.com/artist/2g1DmQlx7A9z1ctK0dNlen,,3638,k-rock,korean pop,https://api.spotify.com/v1/artists/2g1DmQlx7A9z1ctK0dNlen,2g1DmQlx7A9z1ctK0dNlen,640,https://i.scdn.co/image/ab67616d0000b27332c7a13a8278c64d31dc3b12,640,300,https://i.scdn.co/image/ab67616d00001e0232c7a13a8278c64d31dc3b12,300,64,https://i.scdn.co/image/ab67616d0000485132c7a13a8278c64d31dc3b12,64,DICKPUNKS,32,artist,spotify:artist:2g1DmQlx7A9z1ctK0dNlen,,,,,,,,,,,,
https://open.spotify.com/artist/1uggROm4jK7AfATvau6ATx,,1005,kurdish pop,,https://api.spotify.com/v1/artists/1uggROm4jK7AfATvau6ATx,1uggROm4jK7AfATvau6ATx,640,https://i.scdn.co/image/e059224af5034129233bba295ca7c8602e147359,640,320,https://i.scdn.co/image/707b9b49e5d34cd623cc9fb7bd40119a0ffc7f8a,320,160,https://i.scdn.co/image/dcf913ab4826940bbacd246a62b2f85263944134,160,Dino,34,artist,spotify:artist:1uggROm4jK7AfATvau6ATx,,,,,,,,,,,,
https://open.spotify.com/artist/5Y5c91VcBMoVZbYBZdoRnu,,10442,korean pop,,https://api.spotify.com/v1/artists/5Y5c91VcBMoVZbYBZdoRnu,5Y5c91VcBMoVZbYBZdoRnu,640,https://i.scdn.co/image/ab67616d0000b27344458501ecf36f371bbe1210,640,300,https://i.scdn.co/image/ab67616d00001e0244458501ecf36f371bbe1210,300,64,https://i.scdn.co/image/ab67616d0000485144458501ecf36f371bbe1210,64,Jung Dong Ha,35,artist,spotify:artist:5Y5c91VcBMoVZbYBZdoRnu,,,,,,,,,,,,
https://open.spotify.com/artist/1E1m4bwOYgSMH4Q8o7DJYr,,27212,kizomba,portuguese pop,https://api.spotify.com/v1/artists/1E1m4bwOYgSMH4Q8o7DJYr,1E1m4bwOYgSMH4Q8o7DJYr,640,https://i.scdn.co/image/ab67616d0000b273f7b2acf442f4888a7843ad10,640,300,https://i.scdn.co/image/ab67616d00001e02f7b2acf442f4888a7843ad10,300,64,https://i.scdn.co/image/ab67616d00004851f7b2acf442f4888a7843ad10,64,Yasmine,47,artist,spotify:artist:1E1m4bwOYgSMH4Q8o7DJYr,,,,,,,,,,,,
https://open.spotify.com/artist/2m4JjhDHG2PfW7WIaZW9ax,,12361,korean pop,,https://api.spotify.com/v1/artists/2m4JjhDHG2PfW7WIaZW9ax,2m4JjhDHG2PfW7WIaZW9ax,640,https://i.scdn.co/image/ab67616d0000b273533fa6f7dd178df8f2e2c460,640,300,https://i.scdn.co/image/ab67616d00001e02533fa6f7dd178df8f2e2c460,300,64,https://i.scdn.co/image/ab67616d00004851533fa6f7dd178df8f2e2c460,64,2BiC,33,artist,spotify:artist:2m4JjhDHG2PfW7WIaZW9ax,,,,,,,,,,,,
https://open.spotify.com/artist/49fyJl5wIzI5GtRuCKxKRw,,10438,korean pop,,https://api.spotify.com/v1/artists/49fyJl5wIzI5GtRuCKxKRw,49fyJl5wIzI5GtRuCKxKRw,640,https://i.scdn.co/image/ab67616d0000b27308992114e861971a4321aed0,640,300,https://i.scdn.co/image/ab67616d00001e0208992114e861971a4321aed0,300,64,https://i.scdn.co/image/ab67616d0000485108992114e861971a4321aed0,64,Na Yoon Kwon,32,artist,spotify:artist:49fyJl5wIzI5GtRuCKxKRw,,,,,,,,,,,,
https://open.spotify.com/artist/2Qrs21XiQMxkddRognIjGC,,5536,classic korean pop,korean pop,https://api.spotify.com/v1/artists/2Qrs21XiQMxkddRognIjGC,2Qrs21XiQMxkddRognIjGC,640,https://i.scdn.co/image/ab67616d0000b27340bfb8ad7972da5d43ae0276,640,300,https://i.scdn.co/image/ab67616d00001e0240bfb8ad7972da5d43ae0276,300,64,https://i.scdn.co/image/ab67616d0000485140bfb8ad7972da5d43ae0276,64,Yoo Jae-Ha,29,artist,spotify:artist:2Qrs21XiQMxkddRognIjGC,,,,,,,,,,,,
https://open.spotify.com/artist/15Tra1ytu0naoNByIhZArl,,5663,k-rock,korean metal,https://api.spotify.com/v1/artists/15Tra1ytu0naoNByIhZArl,15Tra1ytu0naoNByIhZArl,640,https://i.scdn.co/image/ab67616d0000b273ca08e1c6d8708578ddd2edfe,640,300,https://i.scdn.co/image/ab67616d00001e02ca08e1c6d8708578ddd2edfe,300,64,https://i.scdn.co/image/ab67616d00004851ca08e1c6d8708578ddd2edfe,64,Kim Kyung Ho,29,artist,spotify:artist:15Tra1ytu0naoNByIhZArl,korean pop,,,,,,,,,,,
https://open.spotify.com/artist/3gWUDks2F1jPVwCiB2yCMO,,2741,k-pop,,https://api.spotify.com/v1/artists/3gWUDks2F1jPVwCiB2yCMO,3gWUDks2F1jPVwCiB2yCMO,640,https://i.scdn.co/image/ab67616d0000b2734d8a3eba45b4bcde6c43d080,640,300,https://i.scdn.co/image/ab67616d00001e024d8a3eba45b4bcde6c43d080,300,64,https://i.scdn.co/image/ab67616d000048514d8a3eba45b4bcde6c43d080,64,Top,24,artist,spotify:artist:3gWUDks2F1jPVwCiB2yCMO,,,,,,,,,,,,
https://open.spotify.com/artist/3DTEI6QW5A6mYS5btMTuVX,,14064,albanian pop,kosovan pop,https://api.spotify.com/v1/artists/3DTEI6QW5A6mYS5btMTuVX,3DTEI6QW5A6mYS5btMTuVX,640,https://i.scdn.co/image/4664574abe06cde31e70732f032effec3beeea26,640,320,https://i.scdn.co/image/3449a7b446f71ecab6bc5cf676b661a56c175aa9,320,160,https://i.scdn.co/image/ac78acd71457d94672891f83fafadcbb6348d6d0,160,Shyhrete Behluli,40,artist,spotify:artist:3DTEI6QW5A6mYS5btMTuVX,tallava,,,,,,,,,,,
https://open.spotify.com/artist/0rMd7FdvwwxKrFEsQ1hC7G,,11181,k-indie,korean pop,https://api.spotify.com/v1/artists/0rMd7FdvwwxKrFEsQ1hC7G,0rMd7FdvwwxKrFEsQ1hC7G,640,https://i.scdn.co/image/ab67616d0000b2733940f27da17f0e561baf0090,640,300,https://i.scdn.co/image/ab67616d00001e023940f27da17f0e561baf0090,300,64,https://i.scdn.co/image/ab67616d000048513940f27da17f0e561baf0090,64,Acoustic Collabo,32,artist,spotify:artist:0rMd7FdvwwxKrFEsQ1hC7G,,,,,,,,,,,,
https://open.spotify.com/artist/5pnSNZZRyYViu2n58Zlw1J,,643023,dangdut,dangdut koplo,https://api.spotify.com/v1/artists/5pnSNZZRyYViu2n58Zlw1J,5pnSNZZRyYViu2n58Zlw1J,640,https://i.scdn.co/image/a5603f4b231af179167d551bf6b73baadd448f06,640,320,https://i.scdn.co/image/40ea909f5a012b5cfb998cb864030e25d9511eb1,320,160,https://i.scdn.co/image/20e08077a9c2d08fa70c76c57dc4eb8a4dd0f266,160,Wali,55,artist,spotify:artist:5pnSNZZRyYViu2n58Zlw1J,indonesian pop,sholawat,,,,,,,,,,
https://open.spotify.com/artist/69C0pRNo5qCmYlKS9Lctfe,,11594,garage pop,garage rock,https://api.spotify.com/v1/artists/69C0pRNo5qCmYlKS9Lctfe,69C0pRNo5qCmYlKS9Lctfe,640,https://i.scdn.co/image/ab67616d0000b2739bdecd6f9742466281609475,640,300,https://i.scdn.co/image/ab67616d00001e029bdecd6f9742466281609475,300,64,https://i.scdn.co/image/ab67616d000048519bdecd6f9742466281609475,64,Thee Headcoats,28,artist,spotify:artist:69C0pRNo5qCmYlKS9Lctfe,kent indie,medway sound,punk blues,,,,,,,,,
https://open.spotify.com/artist/0TG3htuixUx2rwk169FKX6,,6962,korean dream pop,korean electropop,https://api.spotify.com/v1/artists/0TG3htuixUx2rwk169FKX6,0TG3htuixUx2rwk169FKX6,640,https://i.scdn.co/image/ab67616d0000b27341362a9268bd05250c849585,640,300,https://i.scdn.co/image/ab67616d00001e0241362a9268bd05250c849585,300,64,https://i.scdn.co/image/ab67616d0000485141362a9268bd05250c849585,64,Yukari,25,artist,spotify:artist:0TG3htuixUx2rwk169FKX6,korean indie rock,,,,,,,,,,,
https://open.spotify.com/artist/5lc3ISF4CNThZEtJ2N4ZH6,,60792,kiwi rock,nz reggae,https://api.spotify.com/v1/artists/5lc3ISF4CNThZEtJ2N4ZH6,5lc3ISF4CNThZEtJ2N4ZH6,640,https://i.scdn.co/image/c518625b7c145b7dbdfb0be9322bab92bf8d70b7,640,320,https://i.scdn.co/image/c1da51d2eafebc886caaed65f2474eeff1ce32a4,320,160,https://i.scdn.co/image/f87b6b22ff23ab076e8ccbb9f52ad377b71eeae3,160,Kora,49,artist,spotify:artist:5lc3ISF4CNThZEtJ2N4ZH6,polynesian pop,,,,,,,,,,,
https://open.spotify.com/artist/0X1f2U9bxiC3DhKA8OcvgG,,105711,k-pop girl group,,https://api.spotify.com/v1/artists/0X1f2U9bxiC3DhKA8OcvgG,0X1f2U9bxiC3DhKA8OcvgG,640,https://i.scdn.co/image/ab67616d0000b27335cdd6d3f5815afac043758e,640,300,https://i.scdn.co/image/ab67616d00001e0235cdd6d3f5815afac043758e,300,64,https://i.scdn.co/image/ab67616d0000485135cdd6d3f5815afac043758e,64,OH MY GIRL BANHANA,32,artist,spotify:artist:0X1f2U9bxiC3DhKA8OcvgG,,,,,,,,,,,,
https://open.spotify.com/artist/05LLsyiJRSjBpe54u0jJRz,,81427,arab pop,khaleeji iraqi,https://api.spotify.com/v1/artists/05LLsyiJRSjBpe54u0jJRz,05LLsyiJRSjBpe54u0jJRz,640,https://i.scdn.co/image/ab67616d0000b2730e068393609666ae872720c5,640,300,https://i.scdn.co/image/ab67616d00001e020e068393609666ae872720c5,300,64,https://i.scdn.co/image/ab67616d000048510e068393609666ae872720c5,64,Waleed Al Shami,34,artist,spotify:artist:05LLsyiJRSjBpe54u0jJRz,khaliji,,,,,,,,,,,
https://open.spotify.com/artist/4ezpY3tmP9KtaOOnWpDmIp,,10869,korean ost,korean pop,https://api.spotify.com/v1/artists/4ezpY3tmP9KtaOOnWpDmIp,4ezpY3tmP9KtaOOnWpDmIp,640,https://i.scdn.co/image/ab67616d0000b273da344c74940bb4827fcba6c5,640,300,https://i.scdn.co/image/ab67616d00001e02da344c74940bb4827fcba6c5,300,64,https://i.scdn.co/image/ab67616d00004851da344c74940bb4827fcba6c5,64,Hwanhee,33,artist,spotify:artist:4ezpY3tmP9KtaOOnWpDmIp,,,,,,,,,,,,
https://open.spotify.com/artist/1Q8ON7PhIGhFtgbfzx13CK,,80916,k-pop,k-pop boy group,https://api.spotify.com/v1/artists/1Q8ON7PhIGhFtgbfzx13CK,1Q8ON7PhIGhFtgbfzx13CK,640,https://i.scdn.co/image/ab67616d0000b273ed51f44a02f88dc29611eaf4,640,300,https://i.scdn.co/image/ab67616d00001e02ed51f44a02f88dc29611eaf4,300,64,https://i.scdn.co/image/ab67616d00004851ed51f44a02f88dc29611eaf4,64,MYNAME,32,artist,spotify:artist:1Q8ON7PhIGhFtgbfzx13CK,,,,,,,,,,,,
https://open.spotify.com/artist/6sbDFRTzVhnTYfgmVP0DVX,,1693,kent indie,uk pop punk,https://api.spotify.com/v1/artists/6sbDFRTzVhnTYfgmVP0DVX,6sbDFRTzVhnTYfgmVP0DVX,640,https://i.scdn.co/image/0026e1ef0733c52898e68813a66c1ae0211ba16e,640,320,https://i.scdn.co/image/d0b16c4b10414885fe45f57342d0b98460f37a14,320,160,https://i.scdn.co/image/460f889ab1e11436af3aaf9ead97eba7518a1e0c,160,The Young Hearts,29,artist,spotify:artist:6sbDFRTzVhnTYfgmVP0DVX,,,,,,,,,,,,
https://open.spotify.com/artist/2nGm3BYzGAxkIuptvhRD99,,23518,kizomba,portuguese pop,https://api.spotify.com/v1/artists/2nGm3BYzGAxkIuptvhRD99,2nGm3BYzGAxkIuptvhRD99,640,https://i.scdn.co/image/247f185441e1089ee95367859840c16491e52a93,640,320,https://i.scdn.co/image/c865032bd6e1685948458e378da07525474cf6cd,320,160,https://i.scdn.co/image/7ce0822fc6109c2df1cc67c13ee6d35aeef3213f,160,Messias Maricoa,42,artist,spotify:artist:2nGm3BYzGAxkIuptvhRD99,,,,,,,,,,,,
https://open.spotify.com/artist/3yqfDFGcPyMlSaR2AMKaSz,,5384,korean pop,,https://api.spotify.com/v1/artists/3yqfDFGcPyMlSaR2AMKaSz,3yqfDFGcPyMlSaR2AMKaSz,640,https://i.scdn.co/image/ab67616d0000b273e642e034d277b55e1d8423f0,640,300,https://i.scdn.co/image/ab67616d00001e02e642e034d277b55e1d8423f0,300,64,https://i.scdn.co/image/ab67616d00004851e642e034d277b55e1d8423f0,64,LEEWOO,30,artist,spotify:artist:3yqfDFGcPyMlSaR2AMKaSz,,,,,,,,,,,,
https://open.spotify.com/artist/5nnVpORg4Aha9aWRTZA5No,,863,azontobeats,kenyan pop,https://api.spotify.com/v1/artists/5nnVpORg4Aha9aWRTZA5No,5nnVpORg4Aha9aWRTZA5No,640,https://i.scdn.co/image/ab67616d0000b273f2ffd95e8aff4ac90c283a57,640,300,https://i.scdn.co/image/ab67616d00001e02f2ffd95e8aff4ac90c283a57,300,64,https://i.scdn.co/image/ab67616d00004851f2ffd95e8aff4ac90c283a57,64,Nadia Mukami,28,artist,spotify:artist:5nnVpORg4Aha9aWRTZA5No,,,,,,,,,,,,
https://open.spotify.com/artist/1ePYD8tMMM4Y8gbwi69vaf,,31599,k-pop girl group,,https://api.spotify.com/v1/artists/1ePYD8tMMM4Y8gbwi69vaf,1ePYD8tMMM4Y8gbwi69vaf,640,https://i.scdn.co/image/ab67616d0000b2735dc0d29508f05ff320095494,640,300,https://i.scdn.co/image/ab67616d00001e025dc0d29508f05ff320095494,300,64,https://i.scdn.co/image/ab67616d000048515dc0d29508f05ff320095494,64,Sunny Hill,31,artist,spotify:artist:1ePYD8tMMM4Y8gbwi69vaf,,,,,,,,,,,,
https://open.spotify.com/artist/1y2P8K8WFANJ4WKlKm35Bz,,115581,k-pop girl group,,https://api.spotify.com/v1/artists/1y2P8K8WFANJ4WKlKm35Bz,1y2P8K8WFANJ4WKlKm35Bz,640,https://i.scdn.co/image/ab67616d0000b273d18ebf08fda14cd79517de62,640,300,https://i.scdn.co/image/ab67616d00001e02d18ebf08fda14cd79517de62,300,64,https://i.scdn.co/image/ab67616d00004851d18ebf08fda14cd79517de62,64,PLAYBACK,30,artist,spotify:artist:1y2P8K8WFANJ4WKlKm35Bz,,,,,,,,,,,,
https://open.spotify.com/artist/23pnZUOyyTzYzg5GZSvj4Y,,77036,k-pop,,https://api.spotify.com/v1/artists/23pnZUOyyTzYzg5GZSvj4Y,23pnZUOyyTzYzg5GZSvj4Y,640,https://i.scdn.co/image/ab67616d0000b273252bf8aa31d6f60899487d66,640,300,https://i.scdn.co/image/ab67616d00001e02252bf8aa31d6f60899487d66,300,64,https://i.scdn.co/image/ab67616d00004851252bf8aa31d6f60899487d66,64,JYJ,35,artist,spotify:artist:23pnZUOyyTzYzg5GZSvj4Y,,,,,,,,,,,,
https://open.spotify.com/artist/5W5dowztOO3kw9A5zpyjOO,,100166,k-pop,,https://api.spotify.com/v1/artists/5W5dowztOO3kw9A5zpyjOO,5W5dowztOO3kw9A5zpyjOO,640,https://i.scdn.co/image/ab67616d0000b2734ef7459eedeaacb97e15d1d1,640,300,https://i.scdn.co/image/ab67616d00001e024ef7459eedeaacb97e15d1d1,300,64,https://i.scdn.co/image/ab67616d000048514ef7459eedeaacb97e15d1d1,64,BLACK6IX,29,artist,spotify:artist:5W5dowztOO3kw9A5zpyjOO,,,,,,,,,,,,
https://open.spotify.com/artist/6WiANXryTQJOTCM3z8jENM,,1642,korean pop,,https://api.spotify.com/v1/artists/6WiANXryTQJOTCM3z8jENM,6WiANXryTQJOTCM3z8jENM,640,https://i.scdn.co/image/ab67616d0000b27317b6030825df21a8749a928e,640,300,https://i.scdn.co/image/ab67616d00001e0217b6030825df21a8749a928e,300,64,https://i.scdn.co/image/ab67616d0000485117b6030825df21a8749a928e,64,December,32,artist,spotify:artist:6WiANXryTQJOTCM3z8jENM,,,,,,,,,,,,
https://open.spotify.com/artist/1sSdeMLtQYafYh0RxMtVQd,,133153,k-pop boy group,,https://api.spotify.com/v1/artists/1sSdeMLtQYafYh0RxMtVQd,1sSdeMLtQYafYh0RxMtVQd,640,https://i.scdn.co/image/ab67616d0000b273e28c5e08cdfbbb21f4260791,640,300,https://i.scdn.co/image/ab67616d00001e02e28c5e08cdfbbb21f4260791,300,64,https://i.scdn.co/image/ab67616d00004851e28c5e08cdfbbb21f4260791,64,MADTOWN,30,artist,spotify:artist:1sSdeMLtQYafYh0RxMtVQd,,,,,,,,,,,,
https://open.spotify.com/artist/4NeKLW82adFCE8Y6r50X1E,,134649,k-pop boy group,,https://api.spotify.com/v1/artists/4NeKLW82adFCE8Y6r50X1E,4NeKLW82adFCE8Y6r50X1E,640,https://i.scdn.co/image/ab67616d0000b27305706e7e3758577d449970b3,640,300,https://i.scdn.co/image/ab67616d00001e0205706e7e3758577d449970b3,300,64,https://i.scdn.co/image/ab67616d0000485105706e7e3758577d449970b3,64,Seven O'Clock,30,artist,spotify:artist:4NeKLW82adFCE8Y6r50X1E,,,,,,,,,,,,
https://open.spotify.com/artist/5UlQKGcjsXTA4tjSn6YrDx,,56322,k-pop boy group,,https://api.spotify.com/v1/artists/5UlQKGcjsXTA4tjSn6YrDx,5UlQKGcjsXTA4tjSn6YrDx,640,https://i.scdn.co/image/ab67616d0000b27372d9e75163cf1ee3d25aa6a7,640,300,https://i.scdn.co/image/ab67616d00001e0272d9e75163cf1ee3d25aa6a7,300,64,https://i.scdn.co/image/ab67616d0000485172d9e75163cf1ee3d25aa6a7,64,WOOSEOK X KUANLIN,32,artist,spotify:artist:5UlQKGcjsXTA4tjSn6YrDx,,,,,,,,,,,,
https://open.spotify.com/artist/16sxdaE9mk0Kis9CTP7Uot,,8551,korean pop,,https://api.spotify.com/v1/artists/16sxdaE9mk0Kis9CTP7Uot,16sxdaE9mk0Kis9CTP7Uot,640,https://i.scdn.co/image/ab67616d0000b2730aa26f995a14dd622b876565,640,300,https://i.scdn.co/image/ab67616d00001e020aa26f995a14dd622b876565,300,64,https://i.scdn.co/image/ab67616d000048510aa26f995a14dd622b876565,64,Lee Seok Hoon,33,artist,spotify:artist:16sxdaE9mk0Kis9CTP7Uot,,,,,,,,,,,,
https://open.spotify.com/artist/3nV0kq59WJOJRLNWpFR1m6,,26636,classic greek pop,entehno,https://api.spotify.com/v1/artists/3nV0kq59WJOJRLNWpFR1m6,3nV0kq59WJOJRLNWpFR1m6,640,https://i.scdn.co/image/3562b27f9638e2ea458c73e22c524815aef15396,640,320,https://i.scdn.co/image/2e9c9d00873e6265ea8a1753ec2a19c1183d6682,320,160,https://i.scdn.co/image/ccdb07374a4829b467a23931417af6a5e97a49a1,160,Dimitra Galani,42,artist,spotify:artist:3nV0kq59WJOJRLNWpFR1m6,greek indie,greek pop,laiko,neo kyma,,,,,,,,
https://open.spotify.com/artist/7dfdPmoStgGc0w6v5V9ytS,,4314,korean dream pop,,https://api.spotify.com/v1/artists/7dfdPmoStgGc0w6v5V9ytS,7dfdPmoStgGc0w6v5V9ytS,640,https://i.scdn.co/image/ab67616d0000b27384d2914fab3d21d559f87dc2,640,300,https://i.scdn.co/image/ab67616d00001e0284d2914fab3d21d559f87dc2,300,64,https://i.scdn.co/image/ab67616d0000485184d2914fab3d21d559f87dc2,64,Sogyumo Acacia Band,30,artist,spotify:artist:7dfdPmoStgGc0w6v5V9ytS,,,,,,,,,,,,
https://open.spotify.com/artist/1E5aZPein8p4Jf9zkPpBsV,,113566,malaysian pop,rock kapak,https://api.spotify.com/v1/artists/1E5aZPein8p4Jf9zkPpBsV,1E5aZPein8p4Jf9zkPpBsV,640,https://i.scdn.co/image/2c6ad9da5efe1ad34dcd41315ba57fe6be640fb5,640,320,https://i.scdn.co/image/e37142f612796f47451cdf2f4afa10d7e4e0c226,320,160,https://i.scdn.co/image/1b0ef64f82508e5d6672b0527bde3855045b5cb5,160,Dayang Nurfaizah,47,artist,spotify:artist:1E5aZPein8p4Jf9zkPpBsV,,,,,,,,,,,,
https://open.spotify.com/artist/2Uvrls9HlspsRUtW6mp4Q3,,7240,k-indie,k-pop,https://api.spotify.com/v1/artists/2Uvrls9HlspsRUtW6mp4Q3,2Uvrls9HlspsRUtW6mp4Q3,640,https://i.scdn.co/image/ab67616d0000b2737a96614f1275bafd937b1d67,640,300,https://i.scdn.co/image/ab67616d00001e027a96614f1275bafd937b1d67,300,64,https://i.scdn.co/image/ab67616d000048517a96614f1275bafd937b1d67,64,Norwegian Wood,31,artist,spotify:artist:2Uvrls9HlspsRUtW6mp4Q3,,,,,,,,,,,,
https://open.spotify.com/artist/1LIw1nom0dT1E99JFLINqh,,1899,korean city pop,,https://api.spotify.com/v1/artists/1LIw1nom0dT1E99JFLINqh,1LIw1nom0dT1E99JFLINqh,640,https://i.scdn.co/image/ab67616d0000b273f996b376b6f33bcc89688ef1,640,300,https://i.scdn.co/image/ab67616d00001e02f996b376b6f33bcc89688ef1,300,64,https://i.scdn.co/image/ab67616d00004851f996b376b6f33bcc89688ef1,64,PARKMOONCHI,29,artist,spotify:artist:1LIw1nom0dT1E99JFLINqh,,,,,,,,,,,,
